,Time,BC,BC post,LDPV_2,StopLDPV_2,LDPV_3,HDV_2,StopHDV_2,LDPV_1,StopLDPV_1,HDV_3,StopHDV_3,his_temp,his_wind,his_humid,dataset_number,StopLDPV_3,HDV_1
263,2024-11-05 17:38:50,1295.0,1342.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
264,2024-11-05 17:39:00,1581.0,1342.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.1,24.5,67.0,3,0.0,1.0
265,2024-11-05 17:39:10,1149.0,1342.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
266,2024-11-05 17:39:20,967.0,847.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
267,2024-11-05 17:39:30,764.0,847.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
268,2024-11-05 17:39:40,919.0,847.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
269,2024-11-05 17:39:50,641.0,847.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
270,2024-11-05 17:40:00,944.0,847.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
271,2024-11-05 17:40:10,782.0,850.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,19.1,24.5,67.0,3,0.0,0.0
272,2024-11-05 17:40:20,954.0,850.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
273,2024-11-05 17:40:30,810.0,850.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
274,2024-11-05 17:40:40,787.0,850.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
275,2024-11-05 17:40:50,917.0,850.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
276,2024-11-05 17:41:00,1169.0,1156.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
277,2024-11-05 17:41:10,1262.0,1156.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
278,2024-11-05 17:41:20,1037.0,1156.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
279,2024-11-05 17:41:30,1101.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
280,2024-11-05 17:41:40,1034.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
281,2024-11-05 17:41:50,930.0,1000.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
282,2024-11-05 17:42:00,935.0,1000.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
283,2024-11-05 17:42:10,599.0,916.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
284,2024-11-05 17:42:20,971.0,916.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
285,2024-11-05 17:42:30,922.0,916.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
286,2024-11-05 17:42:40,885.0,916.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
287,2024-11-05 17:42:50,1205.0,916.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
288,2024-11-05 17:43:00,625.0,846.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
289,2024-11-05 17:43:10,585.0,846.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,19.1,24.5,67.0,3,0.0,0.0
290,2024-11-05 17:43:20,1189.0,846.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
291,2024-11-05 17:43:30,818.0,846.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
292,2024-11-05 17:43:40,1011.0,846.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,19.1,24.5,67.0,3,0.0,0.0
293,2024-11-12 18:59:30,769.0,723.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
294,2024-11-12 19:00:00,625.0,591.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
295,2024-11-12 19:00:30,557.0,591.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
296,2024-11-12 19:01:00,642.0,603.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
297,2024-11-12 19:01:30,563.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
298,2024-11-12 19:02:00,549.0,578.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
299,2024-11-12 19:02:30,553.0,578.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
300,2024-11-12 19:03:00,633.0,578.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
301,2024-11-12 19:03:30,551.0,578.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
302,2024-11-12 19:04:00,604.0,578.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
303,2024-11-12 19:04:30,507.0,470.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
304,2024-11-12 19:05:00,524.0,470.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
305,2024-11-12 19:05:30,379.0,470.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
306,2024-11-12 19:06:00,523.0,518.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
307,2024-11-12 19:06:30,527.0,518.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
308,2024-11-12 19:07:00,504.0,518.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
309,2024-11-12 19:07:30,516.0,491.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
310,2024-11-12 19:08:00,460.0,491.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
311,2024-11-12 19:08:30,498.0,491.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
312,2024-11-12 19:09:00,939.0,956.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,1.0
313,2024-11-12 19:09:30,973.0,956.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,1.0
314,2024-11-12 19:10:00,623.0,586.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
315,2024-11-12 19:10:30,548.0,586.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
316,2024-11-12 19:11:00,538.0,467.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
317,2024-11-12 19:11:30,468.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
318,2024-11-12 19:12:00,395.0,467.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
319,2024-11-12 19:12:30,314.0,343.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
320,2024-11-12 19:13:00,414.0,343.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3,66.0,4,0.0,0.0
321,2024-11-12 19:25:30,312.0,295.0,2.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,4.1,6.3,66.0,5,1.0,0.0
322,2024-11-12 19:26:00,311.0,295.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1,6.3,66.0,5,0.0,0.0
323,2024-11-12 19:26:30,276.0,256.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.1,6.3,66.0,5,0.0,0.0
324,2024-11-12 19:27:00,271.0,256.0,4.0,2.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,4.1,6.3,66.0,5,0.0,0.0
325,2024-11-12 19:27:30,185.0,256.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,5,0.0,0.0
326,2024-11-12 19:28:00,205.0,256.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,6.3,66.0,5,0.0,0.0
327,2024-11-12 19:28:30,345.0,256.0,2.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,4.1,6.3,66.0,5,1.0,0.0
328,2024-11-12 19:29:00,306.0,229.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,4.1,6.3,66.0,5,1.0,0.0
329,2024-11-12 19:29:30,274.0,229.0,4.0,1.0,10.0,0.0,0.0,5.0,2.0,0.0,0.0,4.1,6.3,66.0,5,2.0,0.0
330,2024-11-12 19:30:00,93.0,229.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4,4.9,69.0,5,2.0,0.0
331,2024-11-12 19:30:30,136.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
332,2024-11-12 19:31:00,336.0,229.0,4.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
333,2024-11-12 19:31:30,513.0,313.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
334,2024-11-12 19:32:00,208.0,313.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
335,2024-11-12 19:32:30,272.0,313.0,2.0,1.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
336,2024-11-12 19:33:00,259.0,313.0,3.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
337,2024-11-12 19:33:30,97.0,255.0,1.0,1.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
338,2024-11-12 19:34:00,387.0,255.0,1.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,3.4,4.9,69.0,5,2.0,0.0
339,2024-11-12 19:34:30,226.0,255.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4,4.9,69.0,5,2.0,0.0
340,2024-11-12 19:35:00,264.0,255.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.4,4.9,69.0,5,1.0,0.0
341,2024-11-12 19:35:30,300.0,255.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,3.4,4.9,69.0,5,3.0,0.0
342,2024-11-12 19:36:00,601.0,413.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.4,4.9,69.0,5,2.0,0.0
343,2024-11-12 19:36:30,310.0,413.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,3.4,4.9,69.0,5,1.0,0.0
344,2024-11-12 19:37:00,327.0,413.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
345,2024-11-12 19:37:30,314.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.9,69.0,5,1.0,0.0
346,2024-11-12 19:38:00,259.0,236.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4,4.9,69.0,5,2.0,0.0
347,2024-11-12 19:38:30,131.0,236.0,4.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.4,4.9,69.0,5,1.0,0.0
348,2024-11-12 19:39:00,212.0,236.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
349,2024-11-12 19:39:30,262.0,236.0,2.0,1.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
350,2024-11-12 19:40:00,174.0,242.0,1.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,3.4,4.9,69.0,5,1.0,0.0
351,2024-11-12 19:40:30,362.0,242.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
352,2024-11-12 19:41:00,268.0,242.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
353,2024-11-12 19:41:30,199.0,242.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
354,2024-11-12 19:42:00,100.0,242.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
355,2024-11-12 19:42:30,351.0,242.0,2.0,0.0,7.0,0.0,0.0,9.0,1.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
356,2024-11-12 19:43:00,135.0,228.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.4,4.9,69.0,5,0.0,0.0
357,2024-11-12 19:43:30,162.0,228.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.4,4.9,69.0,5,1.0,0.0
358,2024-11-18 19:50:30,368.0,529.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
359,2024-11-18 19:51:00,346.0,529.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
360,2024-11-18 19:51:30,1049.0,529.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
361,2024-11-18 19:52:00,1391.0,1391.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
362,2024-11-18 19:52:30,382.0,475.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
363,2024-11-18 19:53:00,610.0,475.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,9.2,78.0,6,1.0,0.0
364,2024-11-18 19:53:30,432.0,475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
365,2024-11-18 19:54:00,592.0,574.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
366,2024-11-18 19:54:30,556.0,574.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
367,2024-11-18 19:55:00,454.0,487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
368,2024-11-18 19:55:30,433.0,487.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
369,2024-11-18 19:56:00,575.0,487.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
370,2024-11-18 19:56:30,318.0,441.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
371,2024-11-18 19:57:00,558.0,441.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
372,2024-11-18 19:57:30,447.0,441.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
373,2024-11-18 19:58:00,342.0,323.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
374,2024-11-18 19:58:30,436.0,323.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
375,2024-11-18 19:59:00,167.0,323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
376,2024-11-18 19:59:30,348.0,323.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
377,2024-11-18 20:00:00,246.0,292.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,9.2,78.0,6,0.0,0.0
